Channel ID,Year,Date,Day,Start Time,Duration,Programme,Programme(en),Episode #,Episode Title
SCC,2014,3.31,一,00:00,,*旅行應援團 (自製版HD) <普> ,,,
SCC,2014,3.31,一,01:00,,*冠軍任務 <普>,,,
SCC,2014,3.31,一,02:00,,*超完美褓姆<普> ,,,
SCC,2014,3.31,一,03:00,,*秘密花園<普> ,,,
SCC,2014,3.31,一,04:00,,*一袋女王 <護> ,,,
SCC,2014,3.31,一,05:00,,*瘋神無雙 <護> ,,,
SCC,2014,3.31,一,06:00,,*航海王 S7 <普> ,,,
SCC,2014,3.31,一,06:30,,*烏龍派出所S3<普> ,,,
SCC,2014,3.31,一,07:00,,*航海王 S7 <普> ,,,
SCC,2014,3.31,一,07:30,,*烏龍派出所S3<普> ,,,
SCC,2014,3.31,一,08:00,,*瘋神歡樂秀<普> ,,,
SCC,2014,3.31,一,09:00,,*秘密花園<普> ,,,
SCC,2014,3.31,一,10:00,,*超完美褓姆<普> ,,,
SCC,2014,3.31,一,11:00,,*我家也有米其林S2 <普>,,,
SCC,2014,3.31,一,12:00,,*一袋女王 <護> ,,,
SCC,2014,3.31,一,13:00,,*超完美褓姆<普> ,,,
SCC,2014,3.31,一,14:00,,*秘密花園<普> ,,,
SCC,2014,3.31,一,15:00,,*一袋女王 <護> ,,,
SCC,2014,3.31,一,16:00,,*世界我做煮 S2<普> ,,,
SCC,2014,3.31,一,17:00,,*航海王 S7 <普> ,,,
SCC,2014,3.31,一,17:30,,*烏龍派出所S3<普> ,,,
SCC,2014,3.31,一,18:00,,*航海王 S7 <普> ,,,
SCC,2014,3.31,一,18:30,,*烏龍派出所S3<普> ,,,
SCC,2014,3.31,一,19:00,,*歡樂智多星<普> ,,,
SCC,2014,3.31,一,20:00,,*超完美褓姆<普> ,,,
SCC,2014,3.31,一,21:00,,*超完美褓姆<普> ,,,
SCC,2014,3.31,一,22:00,,*金牌調查局 <護> ,,,
SCC,2014,3.31,一,23:00,,*一袋女王 <護> ,,,
SCC,2014,4.1,二,00:00,,*金牌調查局 <護> ,,,
SCC,2014,4.1,二,01:00,,*一袋女王 <護> ,,,
SCC,2014,4.1,二,02:00,,*超完美褓姆<普> ,,,
SCC,2014,4.1,二,03:00,,*秘密花園<普> ,,,
SCC,2014,4.1,二,04:00,,*一袋女王 <護> ,,,
SCC,2014,4.1,二,05:00,,*瘋神無雙 <護> ,,,
SCC,2014,4.1,二,06:00,,*航海王 S7 <普> ,,,
SCC,2014,4.1,二,06:30,,*烏龍派出所S3<普> ,,,
SCC,2014,4.1,二,07:00,,*航海王 S7 <普> ,,,
SCC,2014,4.1,二,07:30,,*烏龍派出所S3<普> ,,,
SCC,2014,4.1,二,08:00,,*歡樂智多星<普> ,,,
SCC,2014,4.1,二,09:00,,*秘密花園<普> ,,,
SCC,2014,4.1,二,10:00,,*超完美褓姆<普> ,,,
SCC,2014,4.1,二,11:00,,*金牌調查局 <護> ,,,
SCC,2014,4.1,二,12:00,,*一袋女王 <護> ,,,
SCC,2014,4.1,二,13:00,,*超完美褓姆<普> ,,,
SCC,2014,4.1,二,14:00,,*秘密花園<普> ,,,
SCC,2014,4.1,二,15:00,,*一袋女王 <護> ,,,
SCC,2014,4.1,二,16:00,,*旅行應援團 (自製版HD) <普> ,,,
SCC,2014,4.1,二,17:00,,*航海王 S7 <普> ,,,
SCC,2014,4.1,二,17:30,,*烏龍派出所S3<普> ,,,
SCC,2014,4.1,二,18:00,,*航海王 S7 <普> ,,,
SCC,2014,4.1,二,18:30,,*烏龍派出所S3<普> ,,,
SCC,2014,4.1,二,19:00,,*歡樂智多星<普> ,,,
SCC,2014,4.1,二,20:00,,*超完美褓姆<普> ,,,
SCC,2014,4.1,二,21:00,,*超完美褓姆<普> ,,,
SCC,2014,4.1,二,22:00,,*金牌調查局 <護> ,,,
SCC,2014,4.1,二,23:00,,*一袋女王 <護> ,,,
SCC,2014,4.2,三,00:00,,*金牌調查局 <護> ,,,
SCC,2014,4.2,三,01:00,,*一袋女王 <護> ,,,
SCC,2014,4.2,三,02:00,,*超完美褓姆<普> ,,,
SCC,2014,4.2,三,03:00,,*秘密花園<普> ,,,
SCC,2014,4.2,三,04:00,,*一袋女王 <護> ,,,
SCC,2014,4.2,三,05:00,,*旅行應援團 (自製版HD) <普> ,,,
SCC,2014,4.2,三,06:00,,*航海王 S7 <普> ,,,
SCC,2014,4.2,三,06:30,,*烏龍派出所S3<普> ,,,
SCC,2014,4.2,三,07:00,,*航海王 S7 <普> ,,,
SCC,2014,4.2,三,07:30,,*烏龍派出所S3<普> ,,,
SCC,2014,4.2,三,08:00,,*歡樂智多星<普> ,,,
SCC,2014,4.2,三,09:00,,*秘密花園<普> ,,,
SCC,2014,4.2,三,10:00,,*超完美褓姆<普> ,,,
SCC,2014,4.2,三,11:00,,*金牌調查局 <護> ,,,
SCC,2014,4.2,三,12:00,,*一袋女王 <護> ,,,
SCC,2014,4.2,三,13:00,,*超完美褓姆<普> ,,,
SCC,2014,4.2,三,14:00,,*秘密花園<普> ,,,
SCC,2014,4.2,三,15:00,,*一袋女王 <護> ,,,
SCC,2014,4.2,三,16:00,,*冠軍任務 <普>,,,
SCC,2014,4.2,三,17:00,,*航海王 S7 <普> ,,,
SCC,2014,4.2,三,17:30,,*烏龍派出所S3<普> ,,,
SCC,2014,4.2,三,18:00,,*航海王 S7 <普> ,,,
SCC,2014,4.2,三,18:30,,*烏龍派出所S3<普> ,,,
SCC,2014,4.2,三,19:00,,*歡樂智多星<普> ,,,
SCC,2014,4.2,三,20:00,,*超完美褓姆<普> ,,,
SCC,2014,4.2,三,21:00,,*繼承者們<普> ,,,
SCC,2014,4.2,三,22:00,,*金牌調查局 <護> ,,,
SCC,2014,4.2,三,23:00,,*一袋女王 <護> ,,,
SCC,2014,4.3,四,00:00,,*繼承者們<普> ,,,
SCC,2014,4.3,四,01:00,,*一袋女王 <護> ,,,
SCC,2014,4.3,四,02:00,,*金牌調查局 <護> ,,,
SCC,2014,4.3,四,03:00,,*秘密花園<普> ,,,
SCC,2014,4.3,四,04:00,,*一袋女王 <護> ,,,
SCC,2014,4.3,四,05:00,,*金牌調查局 <護> ,,,
SCC,2014,4.3,四,06:00,,*航海王 S7 <普> ,,,
SCC,2014,4.3,四,06:30,,*烏龍派出所S3<普> ,,,
SCC,2014,4.3,四,07:00,,*航海王 S7 <普> ,,,
SCC,2014,4.3,四,07:30,,*烏龍派出所S3<普> ,,,
SCC,2014,4.3,四,08:00,,*歡樂智多星<普> ,,,
SCC,2014,4.3,四,09:00,,*秘密花園<普> ,,,
SCC,2014,4.3,四,10:00,,*繼承者們<普> ,,,
SCC,2014,4.3,四,11:00,,*金牌調查局 <護> ,,,
SCC,2014,4.3,四,12:00,,*一袋女王 <護> ,,,
SCC,2014,4.3,四,13:00,,*繼承者們<普> ,,,
SCC,2014,4.3,四,14:00,,*秘密花園<普> ,,,
SCC,2014,4.3,四,15:00,,*一袋女王 <護> ,,,
SCC,2014,4.3,四,16:00,,女狼俱樂部之窈窕大作戰 <普> ,,,
SCC,2014,4.3,四,17:00,,*航海王 S7 <普> ,,,
SCC,2014,4.3,四,17:30,,*烏龍派出所S3<普> ,,,
SCC,2014,4.3,四,18:00,,*航海王 S7 <普> ,,,
SCC,2014,4.3,四,18:30,,*烏龍派出所S3<普> ,,,
SCC,2014,4.3,四,19:00,,*歡樂智多星<普> ,,,
SCC,2014,4.3,四,20:00,,*繼承者們<普> ,,,
SCC,2014,4.3,四,21:00,,*繼承者們<普> ,,,
SCC,2014,4.3,四,22:00,,*金牌調查局 <護> ,,,
SCC,2014,4.3,四,23:00,,*一袋女王 <護> ,,,
SCC,2014,4.4,五,00:00,,*繼承者們<普> ,,,
SCC,2014,4.4,五,01:00,,*一袋女王 <護> ,,,
SCC,2014,4.4,五,02:00,,*金牌調查局 <護> ,,,
SCC,2014,4.4,五,03:00,,*秘密花園<普> ,,,
SCC,2014,4.4,五,04:00,,*一袋女王 <護> ,,,
SCC,2014,4.4,五,05:00,,*金牌調查局 <護> ,,,
SCC,2014,4.4,五,06:00,,*航海王 S7 <普> ,,,
SCC,2014,4.4,五,06:30,,*烏龍派出所S3<普> ,,,
SCC,2014,4.4,五,07:00,,*航海王 S7 <普> ,,,
SCC,2014,4.4,五,07:30,,*烏龍派出所S3<普> ,,,
SCC,2014,4.4,五,08:00,,*歡樂智多星<普> ,,,
SCC,2014,4.4,五,09:00,,*秘密花園<普> ,,,
SCC,2014,4.4,五,10:00,,*繼承者們<普> ,,,
SCC,2014,4.4,五,11:00,,*金牌調查局 <護> ,,,
SCC,2014,4.4,五,12:00,,*一袋女王 <護> ,,,
SCC,2014,4.4,五,13:00,,*繼承者們<普> ,,,
SCC,2014,4.4,五,14:00,,*秘密花園<普> ,,,
SCC,2014,4.4,五,15:00,,*一袋女王 <護> ,,,
SCC,2014,4.4,五,16:00,,女狼俱樂部之窈窕大作戰 <普> ,,,
SCC,2014,4.4,五,17:00,,*航海王 S7 <普> ,,,
SCC,2014,4.4,五,17:30,,*烏龍派出所S3<普> ,,,
SCC,2014,4.4,五,18:00,,*航海王 S7 <普> ,,,
SCC,2014,4.4,五,18:30,,*烏龍派出所S3<普> ,,,
SCC,2014,4.4,五,19:00,,*歡樂智多星<普> ,,,
SCC,2014,4.4,五,20:00,,*繼承者們<普> ,,,
SCC,2014,4.4,五,21:00,,*繼承者們<普> ,,,
SCC,2014,4.4,五,22:00,,*我家也有米其林S2 <普>,,,
SCC,2014,4.4,五,23:00,,*冠軍任務 <普>,,,
SCC,2014,4.5,六,00:00,,*繼承者們<普> ,,,
SCC,2014,4.5,六,01:00,,*瘋神無雙 <護> ,,,
SCC,2014,4.5,六,02:00,,*一袋女王 <護> ,,,
SCC,2014,4.5,六,03:00,,*金牌調查局 <護> ,,,
SCC,2014,4.5,六,04:00,,*歡樂智多星<普> ,,,
